시도별,성별,연령별,시점,추계인구
광주광역시,남자,40 - 44세,1980 년,23704
광주광역시,남자,40 - 44세,1981 년,25036
광주광역시,남자,40 - 44세,1982 년,26372
광주광역시,남자,40 - 44세,1983 년,27276
광주광역시,남자,40 - 44세,1984 년,27731
광주광역시,남자,40 - 44세,1985 년,28201
광주광역시,남자,40 - 44세,1986 년,28519
광주광역시,남자,40 - 44세,1987 년,28999
광주광역시,남자,40 - 44세,1988 년,29960
광주광역시,남자,40 - 44세,1989 년,31614
광주광역시,남자,40 - 44세,1990 년,33117
광주광역시,남자,40 - 44세,1991 년,34042
광주광역시,남자,40 - 44세,1992 년,34854
광주광역시,남자,40 - 44세,1993 년,35709
광주광역시,남자,40 - 44세,1994 년,37203
광주광역시,남자,40 - 44세,1995 년,39680
광주광역시,남자,40 - 44세,1996 년,42852
광주광역시,남자,40 - 44세,1997 년,45893
광주광역시,남자,40 - 44세,1998 년,49318
광주광역시,남자,40 - 44세,1999 년,52697
광주광역시,남자,40 - 44세,2000 년,55184
광주광역시,남자,40 - 44세,2001 년,57836
광주광역시,남자,40 - 44세,2002 년,60103
광주광역시,남자,40 - 44세,2003 년,61679
광주광역시,남자,40 - 44세,2004 년,61701
광주광역시,남자,40 - 44세,2005 년,61321
광주광역시,남자,40 - 44세,2006 년,61006
광주광역시,남자,40 - 44세,2007 년,61506
광주광역시,남자,40 - 44세,2008 년,61705
광주광역시,남자,40 - 44세,2009 년,63929
광주광역시,남자,40 - 44세,2010 년,65179
광주광역시,남자,40 - 44세,2011 년,67135
광주광역시,남자,40 - 44세,2012 년,68139
광주광역시,남자,40 - 44세,2013 년,68826
광주광역시,남자,40 - 44세,2014 년,68398
광주광역시,남자,40 - 44세,2015 년,67526
광주광역시,남자,40 - 44세,2016 년,64223
광주광역시,남자,40 - 44세,2017 년,62346
광주광역시,남자,40 - 44세,2018 년,59692
광주광역시,남자,40 - 44세,2019 년,57660
광주광역시,남자,40 - 44세,2020 년,57142
광주광역시,남자,40 - 44세,2021 년,57628
광주광역시,남자,40 - 44세,2022 년,58251
광주광역시,남자,40 - 44세,2023 년,58418
광주광역시,남자,40 - 44세,2024 년,57236
광주광역시,남자,45 - 49세,1970 년,11498
광주광역시,남자,45 - 49세,1971 년,11776
광주광역시,남자,45 - 49세,1972 년,11946
광주광역시,남자,45 - 49세,1973 년,12200
광주광역시,남자,45 - 49세,1974 년,12658
광주광역시,남자,45 - 49세,1975 년,13199
광주광역시,남자,45 - 49세,1976 년,13672
광주광역시,남자,45 - 49세,1977 년,14393
광주광역시,남자,45 - 49세,1978 년,15303
광주광역시,남자,45 - 49세,1979 년,16356
광주광역시,남자,45 - 49세,1980 년,17655
광주광역시,남자,45 - 49세,1981 년,19416
광주광역시,남자,45 - 49세,1982 년,20962
광주광역시,남자,45 - 49세,1983 년,22395
광주광역시,남자,45 - 49세,1984 년,23648
광주광역시,남자,45 - 49세,1985 년,24774
광주광역시,남자,45 - 49세,1986 년,25680
광주광역시,남자,45 - 49세,1987 년,26467
광주광역시,남자,45 - 49세,1988 년,27011
광주광역시,남자,45 - 49세,1989 년,27456
광주광역시,남자,45 - 49세,1990 년,27488
광주광역시,남자,45 - 49세,1991 년,27996
광주광역시,남자,45 - 49세,1992 년,28935
광주광역시,남자,45 - 49세,1993 년,30425
광주광역시,남자,45 - 49세,1994 년,32246
광주광역시,남자,45 - 49세,1995 년,34015
광주광역시,남자,45 - 49세,1996 년,34653
광주광역시,남자,45 - 49세,1997 년,35253
광주광역시,남자,45 - 49세,1998 년,35701
광주광역시,남자,45 - 49세,1999 년,36698
광주광역시,남자,45 - 49세,2000 년,38797
광주광역시,남자,45 - 49세,2001 년,42092
광주광역시,남자,45 - 49세,2002 년,44964
광주광역시,남자,45 - 49세,2003 년,48482
광주광역시,남자,45 - 49세,2004 년,51960
광주광역시,남자,45 - 49세,2005 년,54609
광주광역시,남자,45 - 49세,2006 년,57296
광주광역시,남자,45 - 49세,2007 년,59329
광주광역시,남자,45 - 49세,2008 년,61040
광주광역시,남자,45 - 49세,2009 년,61141
광주광역시,남자,45 - 49세,2010 년,61321
광주광역시,남자,45 - 49세,2011 년,60933
광주광역시,남자,45 - 49세,2012 년,61545
광주광역시,남자,45 - 49세,2013 년,61364
광주광역시,남자,45 - 49세,2014 년,64348
광주광역시,남자,45 - 49세,2015 년,65707
광주광역시,남자,45 - 49세,2016 년,66878
광주광역시,남자,45 - 49세,2017 년,67392
광주광역시,남자,45 - 49세,2018 년,67755
광주광역시,남자,45 - 49세,2019 년,66820
광주광역시,남자,45 - 49세,2020 년,65350
광주광역시,남자,45 - 49세,2021 년,62367
광주광역시,남자,45 - 49세,2022 년,60848
광주광역시,남자,45 - 49세,2023 년,58364
광주광역시,남자,45 - 49세,2024 년,56376
광주광역시,남자,50 - 54세,1970 년,8354
광주광역시,남자,50 - 54세,1971 년,8666
광주광역시,남자,50 - 54세,1972 년,9046
광주광역시,남자,50 - 54세,1973 년,9578
광주광역시,남자,50 - 54세,1974 년,10059
광주광역시,남자,50 - 54세,1975 년,10402
광주광역시,남자,50 - 54세,1976 년,10782
광주광역시,남자,50 - 54세,1977 년,11124
광주광역시,남자,50 - 54세,1978 년,11476
광주광역시,남자,50 - 54세,1979 년,11952
광주광역시,남자,50 - 54세,1980 년,12545
광주광역시,남자,50 - 54세,1981 년,13190
광주광역시,남자,50 - 54세,1982 년,14122
광주광역시,남자,50 - 54세,1983 년,15201
광주광역시,남자,50 - 54세,1984 년,16356
광주광역시,남자,50 - 54세,1985 년,17572
광주광역시,남자,50 - 54세,1986 년,18812
광주광역시,남자,50 - 54세,1987 년,19974
광주광역시,남자,50 - 54세,1988 년,21193
광주광역시,남자,50 - 54세,1989 년,22535
광주광역시,남자,50 - 54세,1990 년,23158
광주광역시,남자,50 - 54세,1991 년,24244
광주광역시,남자,50 - 54세,1992 년,25373
광주광역시,남자,50 - 54세,1993 년,26133
광주광역시,남자,50 - 54세,1994 년,26522
광주광역시,남자,50 - 54세,1995 년,26830
광주광역시,남자,50 - 54세,1996 년,27043
광주광역시,남자,50 - 54세,1997 년,28044
광주광역시,남자,50 - 54세,1998 년,29594
광주광역시,남자,50 - 54세,1999 년,31421
광주광역시,남자,50 - 54세,2000 년,33076
광주광역시,남자,50 - 54세,2001 년,33622
광주광역시,남자,50 - 54세,2002 년,34095
광주광역시,남자,50 - 54세,2003 년,34494
광주광역시,남자,50 - 54세,2004 년,35153
광주광역시,남자,50 - 54세,2005 년,37202
광주광역시,남자,50 - 54세,2006 년,39672
광주광역시,남자,50 - 54세,2007 년,42402
광주광역시,남자,50 - 54세,2008 년,45979
광주광역시,남자,50 - 54세,2009 년,49797
광주광역시,남자,50 - 54세,2010 년,52999
광주광역시,남자,50 - 54세,2011 년,56630
광주광역시,남자,50 - 54세,2012 년,58163
광주광역시,남자,50 - 54세,2013 년,60002
광주광역시,남자,50 - 54세,2014 년,59917
광주광역시,남자,50 - 54세,2015 년,59321
광주광역시,남자,50 - 54세,2016 년,59097
광주광역시,남자,50 - 54세,2017 년,59919
광주광역시,남자,50 - 54세,2018 년,59342
광주광역시,남자,50 - 54세,2019 년,62120
광주광역시,남자,50 - 54세,2020 년,62865
광주광역시,남자,50 - 54세,2021 년,63883
광주광역시,남자,50 - 54세,2022 년,64633
광주광역시,남자,50 - 54세,2023 년,65394
광주광역시,남자,50 - 54세,2024 년,64728
광주광역시,남자,55 - 59세,1970 년,5851
광주광역시,남자,55 - 59세,1971 년,6176
광주광역시,남자,55 - 59세,1972 년,6267
광주광역시,남자,55 - 59세,1973 년,6397
광주광역시,남자,55 - 59세,1974 년,6650
광주광역시,남자,55 - 59세,1975 년,7013
광주광역시,남자,55 - 59세,1976 년,7492
광주광역시,남자,55 - 59세,1977 년,8038
광주광역시,남자,55 - 59세,1978 년,8681
광주광역시,남자,55 - 59세,1979 년,9261
광주광역시,남자,55 - 59세,1980 년,9679
광주광역시,남자,55 - 59세,1981 년,10029
광주광역시,남자,55 - 59세,1982 년,10390
광주광역시,남자,55 - 59세,1983 년,10811
광주광역시,남자,55 - 59세,1984 년,11337
광주광역시,남자,55 - 59세,1985 년,12006
광주광역시,남자,55 - 59세,1986 년,12442
광주광역시,남자,55 - 59세,1987 년,13075
광주광역시,남자,55 - 59세,1988 년,13883
광주광역시,남자,55 - 59세,1989 년,14907
광주광역시,남자,55 - 59세,1990 년,15982
광주광역시,남자,55 - 59세,1991 년,17358
광주광역시,남자,55 - 59세,1992 년,18640
광주광역시,남자,55 - 59세,1993 년,19871
광주광역시,남자,55 - 59세,1994 년,20966
광주광역시,남자,55 - 59세,1995 년,21874
광주광역시,남자,55 - 59세,1996 년,22556
광주광역시,남자,55 - 59세,1997 년,23540
광주광역시,남자,55 - 59세,1998 년,24251
광주광역시,남자,55 - 59세,1999 년,24658
광주광역시,남자,55 - 59세,2000 년,25064
광주광역시,남자,55 - 59세,2001 년,25804
광주광역시,남자,55 - 59세,2002 년,26850
광주광역시,남자,55 - 59세,2003 년,28185
광주광역시,남자,55 - 59세,2004 년,29800
광주광역시,남자,55 - 59세,2005 년,31152
광주광역시,남자,55 - 59세,2006 년,31929
광주광역시,남자,55 - 59세,2007 년,32364
광주광역시,남자,55 - 59세,2008 년,32915
광주광역시,남자,55 - 59세,2009 년,33694
광주광역시,남자,55 - 59세,2010 년,36059
광주광역시,남자,55 - 59세,2011 년,38481
광주광역시,남자,55 - 59세,2012 년,40357
광주광역시,남자,55 - 59세,2013 년,43401
광주광역시,남자,55 - 59세,2014 년,47001
광주광역시,남자,55 - 59세,2015 년,50141
광주광역시,남자,55 - 59세,2016 년,53976
광주광역시,남자,55 - 59세,2017 년,55274
광주광역시,남자,55 - 59세,2018 년,57037
광주광역시,남자,55 - 59세,2019 년,56857
광주광역시,남자,55 - 59세,2020 년,55898
광주광역시,남자,55 - 59세,2021 년,55560
광주광역시,남자,55 - 59세,2022 년,56456
광주광역시,남자,55 - 59세,2023 년,56135
광주광역시,남자,55 - 59세,2024 년,58784
광주광역시,남자,60 - 64세,1970 년,4305
광주광역시,남자,60 - 64세,1971 년,4493
광주광역시,남자,60 - 64세,1972 년,4516
광주광역시,남자,60 - 64세,1973 년,4580
광주광역시,남자,60 - 64세,1974 년,4580
광주광역시,남자,60 - 64세,1975 년,4626
광주광역시,남자,60 - 64세,1976 년,4985
광주광역시,남자,60 - 64세,1977 년,5320
광주광역시,남자,60 - 64세,1978 년,5609
광주광역시,남자,60 - 64세,1979 년,5927
광주광역시,남자,60 - 64세,1980 년,6286
광주광역시,남자,60 - 64세,1981 년,6644
광주광역시,남자,60 - 64세,1982 년,7071
광주광역시,남자,60 - 64세,1983 년,7565
광주광역시,남자,60 - 64세,1984 년,8018
광주광역시,남자,60 - 64세,1985 년,8409
광주광역시,남자,60 - 64세,1986 년,8736
광주광역시,남자,60 - 64세,1987 년,8989
광주광역시,남자,60 - 64세,1988 년,9315
광주광역시,남자,60 - 64세,1989 년,9877
광주광역시,남자,60 - 64세,1990 년,10636
광주광역시,남자,60 - 64세,1991 년,11132
광주광역시,남자,60 - 64세,1992 년,11808
광주광역시,남자,60 - 64세,1993 년,12593
광주광역시,남자,60 - 64세,1994 년,13495
광주광역시,남자,60 - 64세,1995 년,14544
광주광역시,남자,60 - 64세,1996 년,15820
광주광역시,남자,60 - 64세,1997 년,17081
광주광역시,남자,60 - 64세,1998 년,18224
광주광역시,남자,60 - 64세,1999 년,19195
광주광역시,남자,60 - 64세,2000 년,20044
광주광역시,남자,60 - 64세,2001 년,21057
광주광역시,남자,60 - 64세,2002 년,21993
광주광역시,남자,60 - 64세,2003 년,22722
광주광역시,남자,60 - 64세,2004 년,23300
광주광역시,남자,60 - 64세,2005 년,23777
광주광역시,남자,60 - 64세,2006 년,24069
광주광역시,남자,60 - 64세,2007 년,25144
광주광역시,남자,60 - 64세,2008 년,26288
광주광역시,남자,60 - 64세,2009 년,27889
광주광역시,남자,60 - 64세,2010 년,29195
광주광역시,남자,60 - 64세,2011 년,30500
광주광역시,남자,60 - 64세,2012 년,31054
광주광역시,남자,60 - 64세,2013 년,31213
광주광역시,남자,60 - 64세,2014 년,31613
광주광역시,남자,60 - 64세,2015 년,33632
광주광역시,남자,60 - 64세,2016 년,35865
광주광역시,남자,60 - 64세,2017 년,37568
광주광역시,남자,60 - 64세,2018 년,40525
광주광역시,남자,60 - 64세,2019 년,44014
광주광역시,남자,60 - 64세,2020 년,46691
광주광역시,남자,60 - 64세,2021 년,50157
광주광역시,남자,60 - 64세,2022 년,51246
광주광역시,남자,60 - 64세,2023 년,53034
광주광역시,남자,60 - 64세,2024 년,52871
광주광역시,남자,65 - 69세,1970 년,2659
광주광역시,남자,65 - 69세,1971 년,2916
광주광역시,남자,65 - 69세,1972 년,2796
광주광역시,남자,65 - 69세,1973 년,2921
광주광역시,남자,65 - 69세,1974 년,3146
광주광역시,남자,65 - 69세,1975 년,3302
광주광역시,남자,65 - 69세,1976 년,3436
광주광역시,남자,65 - 69세,1977 년,3596
광주광역시,남자,65 - 69세,1978 년,3731
광주광역시,남자,65 - 69세,1979 년,3816
광주광역시,남자,65 - 69세,1980 년,3923
광주광역시,남자,65 - 69세,1981 년,4165
광주광역시,남자,65 - 69세,1982 년,4430
광주광역시,남자,65 - 69세,1983 년,4679
광주광역시,남자,65 - 69세,1984 년,4915
광주광역시,남자,65 - 69세,1985 년,5172
광주광역시,남자,65 - 69세,1986 년,5453
광주광역시,남자,65 - 69세,1987 년,5788
광주광역시,남자,65 - 69세,1988 년,6237
광주광역시,남자,65 - 69세,1989 년,6818
광주광역시,남자,65 - 69세,1990 년,7215
광주광역시,남자,65 - 69세,1991 년,7489
광주광역시,남자,65 - 69세,1992 년,7794
광주광역시,남자,65 - 69세,1993 년,8174
광주광역시,남자,65 - 69세,1994 년,8677
광주광역시,남자,65 - 69세,1995 년,9306
광주광역시,남자,65 - 69세,1996 년,9836
광주광역시,남자,65 - 69세,1997 년,10493
광주광역시,남자,65 - 69세,1998 년,11299
광주광역시,남자,65 - 69세,1999 년,12203
광주광역시,남자,65 - 69세,2000 년,13200
광주광역시,남자,65 - 69세,2001 년,14306
광주광역시,남자,65 - 69세,2002 년,15402
광주광역시,남자,65 - 69세,2003 년,16500
광주광역시,남자,65 - 69세,2004 년,17160
광주광역시,남자,65 - 69세,2005 년,18060
광주광역시,남자,65 - 69세,2006 년,18954
광주광역시,남자,65 - 69세,2007 년,20218
광주광역시,남자,65 - 69세,2008 년,21134
광주광역시,남자,65 - 69세,2009 년,21714
광주광역시,남자,65 - 69세,2010 년,22396
광주광역시,남자,65 - 69세,2011 년,22564
광주광역시,남자,65 - 69세,2012 년,23334
광주광역시,남자,65 - 69세,2013 년,24021
광주광역시,남자,65 - 69세,2014 년,25510
광주광역시,남자,65 - 69세,2015 년,26742
광주광역시,남자,65 - 69세,2016 년,28084
광주광역시,남자,65 - 69세,2017 년,28552
광주광역시,남자,65 - 69세,2018 년,28554
광주광역시,남자,65 - 69세,2019 년,28960
광주광역시,남자,65 - 69세,2020 년,30879
광주광역시,남자,65 - 69세,2021 년,32820
광주광역시,남자,65 - 69세,2022 년,34387
광주광역시,남자,65 - 69세,2023 년,37340
